2024-06-13 13:16:37 | INFO | controller | 正在启动服务：
2024-06-13 13:38:07 | ERROR | stderr |     kind, result = conn.recv()
2024-06-13 13:38:07 | ERROR | stderr |                    ^^^^^^^^^^^
2024-06-13 13:38:07 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 250, in recv
2024-06-13 13:38:07 | ERROR | stderr |     buf = self._recv_bytes()
2024-06-13 13:38:07 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^
2024-06-13 13:38:07 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 430, in _recv_bytes
2024-06-13 13:38:07 | ERROR | stderr |     buf = self._recv(4)
2024-06-13 13:38:07 | ERROR | stderr |           ^^^^^^^^^^^^^
2024-06-13 13:38:07 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 395, in _recv
2024-06-13 13:38:07 | ERROR | stderr |     chunk = read(handle, remaining)
2024-06-13 13:38:07 | ERROR | stderr |             ^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:38:07 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 368, in f
2024-06-13 13:38:07 | ERROR | stderr |     raise KeyboardInterrupt(f"{signalname} received")
2024-06-13 13:38:07 | ERROR | stderr | KeyboardInterrupt: SIGINT received
2024-06-13 13:38:11 | INFO | controller | 正在启动服务：
2024-06-13 13:38:11 | INFO | controller | 如需查看 服务日志 日志，请前往 /home/00_rag/fufan-chat-api/logs
2024-06-13 13:38:12 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m214842[0m]
2024-06-13 13:38:12 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2024-06-13 13:38:12 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2024-06-13 13:38:12 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://192.168.110.131:20001[0m (Press CTRL+C to quit)
2024-06-13 13:38:13 | INFO | controller | Register a new worker: http://192.168.110.131:21001
2024-06-13 13:38:13 | INFO | controller | Register done: http://192.168.110.131:21001, {'model_names': ['zhipu-api'], 'speed': 1, 'queue_length': 0}
2024-06-13 13:38:13 | INFO | stdout | [32mINFO[0m:     192.168.110.131:45610 - "[1mPOST /register_worker HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:38:14 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m214953[0m]
2024-06-13 13:38:14 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2024-06-13 13:38:14 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2024-06-13 13:38:14 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://192.168.110.131:20000[0m (Press CTRL+C to quit)
2024-06-13 13:38:15 | ERROR | stderr | Process API Server:
2024-06-13 13:38:15 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:38:15 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/process.py", line 314, in _bootstrap
2024-06-13 13:38:15 | ERROR | stderr |     self.run()
2024-06-13 13:38:15 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/process.py", line 108, in run
2024-06-13 13:38:15 | ERROR | stderr |     self._target(*self._args, **self._kwargs)
2024-06-13 13:38:15 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 346, in run_api_server
2024-06-13 13:38:15 | ERROR | stderr |     app = create_app()
2024-06-13 13:38:15 | ERROR | stderr |           ^^^^^^^^^^^^
2024-06-13 13:38:15 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/api_router.py", line 30, in create_app
2024-06-13 13:38:15 | ERROR | stderr |     mount_app_routes(app)
2024-06-13 13:38:15 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/api_router.py", line 59, in mount_app_routes
2024-06-13 13:38:15 | ERROR | stderr |     mount_knowledge_routes(app)
2024-06-13 13:38:15 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/api_router.py", line 39, in mount_knowledge_routes
2024-06-13 13:38:15 | ERROR | stderr |     from server.chat.knowledge_base_chat import knowledge_base_chat
2024-06-13 13:38:15 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/chat/knowledge_base_chat.py", line 9, in <module>
2024-06-13 13:38:15 | ERROR | stderr |     from server.knowledge_base.kb_service.base import KBServiceFactory
2024-06-13 13:38:15 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/knowledge_base/kb_service/base.py", line 17, in <module>
2024-06-13 13:38:15 | ERROR | stderr |     class KBServiceFactory:
2024-06-13 13:38:15 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/knowledge_base/kb_service/base.py", line 21, in KBServiceFactory
2024-06-13 13:38:15 | ERROR | stderr |     vector_store_type: Union[str, SupportedVSType],
2024-06-13 13:38:15 | ERROR | stderr |                                   ^^^^^^^^^^^^^^^
2024-06-13 13:38:15 | ERROR | stderr | NameError: name 'SupportedVSType' is not defined
2024-06-13 13:38:35 | WARNING | controller | Sending SIGKILL to {'zhipu-api': <Process name='api_worker - zhipu-api (214954)' pid=214954 parent=214700 started daemon>}
2024-06-13 13:38:35 | WARNING | controller | Sending SIGKILL to {}
2024-06-13 13:38:35 | WARNING | controller | Sending SIGKILL to <Process name='controller (214842)' pid=214842 parent=214700 started daemon>
2024-06-13 13:38:35 | WARNING | controller | Sending SIGKILL to <Process name='openai_api (214953)' pid=214953 parent=214700 started daemon>
2024-06-13 13:38:35 | WARNING | controller | Sending SIGKILL to <Process name='API Server (215237)' pid=215237 parent=214700 stopped exitcode=1 daemon>
2024-06-13 13:38:35 | INFO | controller | Process status: {'zhipu-api': <Process name='api_worker - zhipu-api (214954)' pid=214954 parent=214700 started daemon>}
2024-06-13 13:38:35 | INFO | controller | Process status: {}
2024-06-13 13:38:35 | INFO | controller | Process status: <Process name='controller (214842)' pid=214842 parent=214700 started daemon>
2024-06-13 13:38:35 | INFO | controller | Process status: <Process name='openai_api (214953)' pid=214953 parent=214700 started daemon>
2024-06-13 13:38:35 | INFO | controller | Process status: <Process name='API Server (215237)' pid=215237 parent=214700 stopped exitcode=1 daemon>
2024-06-13 13:38:35 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:38:35 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 580, in <module>
2024-06-13 13:38:35 | ERROR | stderr |     loop.run_until_complete(start_main_server())
2024-06-13 13:38:35 | ERROR | stderr |                             ^^^^^^^^^^^^^^^^^^^
2024-06-13 13:38:35 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 489, in start_main_server
2024-06-13 13:38:35 | ERROR | stderr |     api_started.wait()
2024-06-13 13:38:35 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 1097, in wait
2024-06-13 13:38:35 | ERROR | stderr |     return self._callmethod('wait', (timeout,))
2024-06-13 13:38:35 | ERROR | stderr |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:38:35 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 822, in _callmethod
2024-06-13 13:38:35 | ERROR | stderr |     kind, result = conn.recv()
2024-06-13 13:38:35 | ERROR | stderr |                    ^^^^^^^^^^^
2024-06-13 13:38:35 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 250, in recv
2024-06-13 13:38:35 | ERROR | stderr |     buf = self._recv_bytes()
2024-06-13 13:38:35 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^
2024-06-13 13:38:35 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 430, in _recv_bytes
2024-06-13 13:38:35 | ERROR | stderr |     buf = self._recv(4)
2024-06-13 13:38:35 | ERROR | stderr |           ^^^^^^^^^^^^^
2024-06-13 13:38:35 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 395, in _recv
2024-06-13 13:38:35 | ERROR | stderr |     chunk = read(handle, remaining)
2024-06-13 13:38:35 | ERROR | stderr |             ^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:38:35 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 368, in f
2024-06-13 13:38:35 | ERROR | stderr |     raise KeyboardInterrupt(f"{signalname} received")
2024-06-13 13:38:35 | ERROR | stderr | KeyboardInterrupt: SIGINT received
2024-06-13 13:38:36 | ERROR | stderr | Exception ignored in atexit callback: <function _exit_function at 0x7fc420c036a0>
2024-06-13 13:38:36 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:38:36 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 334, in _exit_function
2024-06-13 13:38:36 | ERROR | stderr |     _run_finalizers(0)
2024-06-13 13:38:36 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 300, in _run_finalizers
2024-06-13 13:38:36 | ERROR | stderr |     finalizer()
2024-06-13 13:38:36 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 224, in __call__
2024-06-13 13:38:36 | ERROR | stderr |     res = self._callback(*self._args, **self._kwargs)
2024-06-13 13:38:36 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:38:36 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 676, in _finalize_manager
2024-06-13 13:38:36 | ERROR | stderr |     process.join(timeout=shutdown_timeout)
2024-06-13 13:38:36 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/process.py", line 149, in join
2024-06-13 13:38:36 | ERROR | stderr |     res = self._popen.wait(timeout)
2024-06-13 13:38:36 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:38:36 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/popen_fork.py", line 40, in wait
2024-06-13 13:38:36 | ERROR | stderr |     if not wait([self.sentinel], timeout):
2024-06-13 13:38:36 | ERROR | stderr |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:38:36 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 947, in wait
2024-06-13 13:38:36 | ERROR | stderr |     ready = selector.select(timeout)
2024-06-13 13:38:36 | ERROR | stderr |             ^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:38:36 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/selectors.py", line 415, in select
2024-06-13 13:38:36 | ERROR | stderr |     fd_event_list = self._selector.poll(timeout)
2024-06-13 13:38:36 | ERROR | stderr |                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:38:36 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 368, in f
2024-06-13 13:38:36 | ERROR | stderr |     raise KeyboardInterrupt(f"{signalname} received")
2024-06-13 13:38:36 | ERROR | stderr | KeyboardInterrupt: SIGINT received
2024-06-13 13:38:39 | INFO | controller | 正在启动服务：
2024-06-13 13:38:39 | INFO | controller | 如需查看 服务日志 日志，请前往 /home/00_rag/fufan-chat-api/logs
2024-06-13 13:38:40 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m215691[0m]
2024-06-13 13:38:40 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2024-06-13 13:38:40 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2024-06-13 13:38:40 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://192.168.110.131:20001[0m (Press CTRL+C to quit)
2024-06-13 13:38:42 | INFO | controller | Register a new worker: http://192.168.110.131:21001
2024-06-13 13:38:42 | INFO | controller | Register done: http://192.168.110.131:21001, {'model_names': ['zhipu-api'], 'speed': 1, 'queue_length': 0}
2024-06-13 13:38:42 | INFO | stdout | [32mINFO[0m:     192.168.110.131:58664 - "[1mPOST /register_worker HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:38:42 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m215797[0m]
2024-06-13 13:38:42 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2024-06-13 13:38:42 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2024-06-13 13:38:42 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://192.168.110.131:20000[0m (Press CTRL+C to quit)
2024-06-13 13:38:43 | ERROR | stderr | Process API Server:
2024-06-13 13:38:43 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:38:43 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/process.py", line 314, in _bootstrap
2024-06-13 13:38:43 | ERROR | stderr |     self.run()
2024-06-13 13:38:43 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/process.py", line 108, in run
2024-06-13 13:38:43 | ERROR | stderr |     self._target(*self._args, **self._kwargs)
2024-06-13 13:38:43 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 346, in run_api_server
2024-06-13 13:38:43 | ERROR | stderr |     app = create_app()
2024-06-13 13:38:43 | ERROR | stderr |           ^^^^^^^^^^^^
2024-06-13 13:38:43 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/api_router.py", line 30, in create_app
2024-06-13 13:38:43 | ERROR | stderr |     mount_app_routes(app)
2024-06-13 13:38:43 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/api_router.py", line 59, in mount_app_routes
2024-06-13 13:38:43 | ERROR | stderr |     mount_knowledge_routes(app)
2024-06-13 13:38:43 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/api_router.py", line 39, in mount_knowledge_routes
2024-06-13 13:38:43 | ERROR | stderr |     from server.chat.knowledge_base_chat import knowledge_base_chat
2024-06-13 13:38:43 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/chat/knowledge_base_chat.py", line 9, in <module>
2024-06-13 13:38:43 | ERROR | stderr |     from server.knowledge_base.kb_service.base import KBServiceFactory
2024-06-13 13:38:43 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/knowledge_base/kb_service/base.py", line 24, in <module>
2024-06-13 13:38:43 | ERROR | stderr |     class KBServiceFactory:
2024-06-13 13:38:43 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/knowledge_base/kb_service/base.py", line 30, in KBServiceFactory
2024-06-13 13:38:43 | ERROR | stderr |     ) -> KBService:
2024-06-13 13:38:43 | ERROR | stderr |          ^^^^^^^^^
2024-06-13 13:38:43 | ERROR | stderr | NameError: name 'KBService' is not defined
2024-06-13 13:39:25 | WARNING | controller | Sending SIGKILL to {'zhipu-api': <Process name='api_worker - zhipu-api (215798)' pid=215798 parent=215543 started daemon>}
2024-06-13 13:39:25 | WARNING | controller | Sending SIGKILL to {}
2024-06-13 13:39:25 | WARNING | controller | Sending SIGKILL to <Process name='controller (215691)' pid=215691 parent=215543 started daemon>
2024-06-13 13:39:25 | WARNING | controller | Sending SIGKILL to <Process name='openai_api (215797)' pid=215797 parent=215543 started daemon>
2024-06-13 13:39:25 | WARNING | controller | Sending SIGKILL to <Process name='API Server (215972)' pid=215972 parent=215543 stopped exitcode=1 daemon>
2024-06-13 13:39:25 | INFO | controller | Process status: {'zhipu-api': <Process name='api_worker - zhipu-api (215798)' pid=215798 parent=215543 started daemon>}
2024-06-13 13:39:25 | INFO | controller | Process status: {}
2024-06-13 13:39:25 | INFO | controller | Process status: <Process name='controller (215691)' pid=215691 parent=215543 started daemon>
2024-06-13 13:39:25 | INFO | controller | Process status: <Process name='openai_api (215797)' pid=215797 parent=215543 started daemon>
2024-06-13 13:39:25 | INFO | controller | Process status: <Process name='API Server (215972)' pid=215972 parent=215543 stopped exitcode=1 daemon>
2024-06-13 13:39:25 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:39:25 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 580, in <module>
2024-06-13 13:39:25 | ERROR | stderr |     loop.run_until_complete(start_main_server())
2024-06-13 13:39:25 | ERROR | stderr |                             ^^^^^^^^^^^^^^^^^^^
2024-06-13 13:39:25 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 489, in start_main_server
2024-06-13 13:39:25 | ERROR | stderr |     api_started.wait()
2024-06-13 13:39:25 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 1097, in wait
2024-06-13 13:39:25 | ERROR | stderr |     return self._callmethod('wait', (timeout,))
2024-06-13 13:39:25 | ERROR | stderr |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:39:25 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 822, in _callmethod
2024-06-13 13:39:25 | ERROR | stderr |     kind, result = conn.recv()
2024-06-13 13:39:25 | ERROR | stderr |                    ^^^^^^^^^^^
2024-06-13 13:39:25 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 250, in recv
2024-06-13 13:39:25 | ERROR | stderr |     buf = self._recv_bytes()
2024-06-13 13:39:25 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^
2024-06-13 13:39:25 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 430, in _recv_bytes
